id,profileName,text,date,title,rating,images,helpful,Colour
R2RRA852VBDB8J,Amazon Customer,Good product. Saves water and electricity use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 June 2021,Good product,5,,0,Grey Dazzle
R3TKC6OFAGOV96,Ramaswamy Iyer,"Hats off to Whirlpool, Product was as displayed. Within 2 days technician visited and gave required tips for safe use.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 November 2020,Good Service,5,,0,Grey Dazzle
R30VYIKVOTC3UD,arun johnson,Go for it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 August 2021,"Very easy to use, best option available.",5,,0,Grey Dazzle
R2YH6K3GHLQRPN,Manusha Rajulapati,"Amazing product we can use salt water also for washing, easy to operate I made a good buy",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 November 2020,Harsh water  usage,5,"https://images-na.ssl-images-amazon.com/images/I/71+FAjSO++L.jpg
https://images-na.ssl-images-amazon.com/images/I/71hjI6aCmiL.jpg",0,Grey Dazzle
R58NW70RCPA2V,Aashish kamboj,Wheel side broken dameged product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 January 2022,Damaged product,2,https://m.media-amazon.com/images/I/61fyjaV9VSL.jpg,1,Grey Dazzle
R1G87HHHD13EEH,Amazon Customer,Since i bought this product obviously by mistake I have been facing trouble on daily basis. The heavy noise first from sipnner and now from washing tub...and the support from service centre seriously unbelievable...every time called them just mistake lead and no manner of customer handling..Total waste of money...I want this defective process to be replaced,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 February 2022,Total waste of money,1,,0,Grey Dazzle
R1RHXZNRA06JHT,Harish c.,Good product from Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 July 2021,Good product from Amazon,5,,0,Grey Dazzle
R17S3CBUT5JXC8,Manjiri,Disliked how it stops working at certain intervals where we have to manually set the timing to another so that it further operates.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 August 2021,Received one with a defect,2,,0,Grey Dazzle
R2T8KCJX57XP7V,Jaspreet Singh,Great value for money product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 March 2020,Whirlpool is always best,4,,0,Grey Dazzle
R38XVZSZKZQ8JI,Avishek Mukherje,"It's a perfect choose for small family like 3-4 people, fit within my budget and performing very good as on date",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 September 2020,Perfect choice within budget,5,"https://images-na.ssl-images-amazon.com/images/I/61Nx+rszTcL.jpg
https://images-na.ssl-images-amazon.com/images/I/61OwD7FJSmL.jpg
https://images-na.ssl-images-amazon.com/images/I/61jLZ1Ae0XL.jpg",0,Grey Dazzle
R1KI9NZAOEY32E,Geethika Patnaik,Whirlpool agent didn't came yet to explain us about washing machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 16 August 2020,Problem,3,,0,Grey Dazzle
R11UEOUCOQ8ZQ5,Abid hassan,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 January 2021,Some parts is updated,3,,0,Grey Dazzle
R2CHYSKC8WFISJ,ashmit,Its good but its little bit,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 January 2020,Good,4,,0,Grey Dazzle
R1JNL5E6JLZ0V2,Amit Jadhav,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 August 2021,Nice product,5,,0,Grey Dazzle
R3M0WNIVTB1KOH,Majazul Haque,Great product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 May 2020,Great product,4,,0,Grey Dazzle
RO2TMQ1VH2AJ6,TUSHAR BHARDWAJ,Best in class,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 August 2021,Best in class product,5,,0,Grey Dazzle
R2WKMBKELH3KG7,nirmal,Economical and works well .,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 July 2021,Good washing machine ÅEÅEÅEÅE,5,,0,Grey Dazzle
R2SAW1CT7I5W5F,Satish Patel,When washing is started it moves. Machine works good but wheel design is not good.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 June 2020,Wheel movement when wash.,3,,0,Grey Dazzle
R1Z5VTM9GJ5E1K,Amazonian,Just Go for it.. Super,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 July 2021,Excellent Product,5,,0,Grey Dazzle
RBZA38FT6N4X3,Prashant dubey,Happy with the item,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 July 2021,Happy,5,,0,Grey Dazzle
R1Z09416LDMPGU,Bali mavi,This product is fantastic....ÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 March 2020,Bought washing machines,4,,0,Grey Dazzle
R3JFFJEL740RZX,Kapil parmar,Excellent,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 September 2021,One day prior deliver ..... machine Service very good...,5,,0,Grey Dazzle
RKEXUE7TYTHG1,Manish kumar,"Nice product, easy to use.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 June 2021,Quality product,5,,0,Grey Dazzle
R1KXTRE6GVBI02,Shefali bansal,Very good productÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 August 2021,Very goodÅEÅEÅEÅE,5,,0,Grey Dazzle
R2QQ1PXDH0NA8W,madhan,A product came with dryer problem but Finally the problem rectified by whirpool technician.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 January 2021,Good product,5,,0,Grey Dazzle
R31DN53VG293K0,Marimuthu S,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 June 2020,Good,4,,0,Grey Dazzle
R2N4P8VBD7D0XZ,Panda,¬†Washing machine function smooth but plastic body brittle and fragile,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 October 2022,Plastic body,1,"https://m.media-amazon.com/images/I/51Moqt7lFIL.jpg
https://m.media-amazon.com/images/I/51gI+c1a1RL.jpg
https://m.media-amazon.com/images/I/51kmuvtJTvL.jpg",0,Grey Dazzle
R17FJEFK66VLN7,niyaz shaikh,Easy to use..good purchase thank you Amazon ÅEÅEÅEÅE∏ÅEÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 April 2021,Thank you Amazon,5,,0,Grey Dazzle
R3GWSPAOO2SRK5,Realme c11,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 August 2021,Item is very good for the price,5,https://m.media-amazon.com/images/I/A104uq3PbsL.jpg,0,Grey Dazzle
R36NMUX81ZWWF9,Sun,Excellent washing machineTakes less spaceClothes washing quality excellentConsumes less water,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 January 2021,Best product,5,,0,Grey Dazzle
R2KHGU77C1Y5H9,Sonal,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 September 2021,Good,5,,0,Grey Dazzle
R1IGSO25Z7F17W,usmankhan,Full of satisfaction product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 July 2021,Up to the mark product,5,,0,Grey Dazzle
RZWOKWSO6DM4I,Yogesh Karne,Best product in this value range.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 December 2019,Best product in this value range.,4,"https://images-na.ssl-images-amazon.com/images/I/61CJrV6WSkL.jpg
https://images-na.ssl-images-amazon.com/images/I/61gWYWBtcDL.jpg
https://images-na.ssl-images-amazon.com/images/I/71FLnkZEAeL.jpg
https://images-na.ssl-images-amazon.com/images/I/71MRTrIrSeL.jpg",0,Grey Dazzle
R390H84YV1KELH,Naveen,Used and damaged product received,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 January 2022,Used product received,2,,0,Grey Dazzle
R19RNP81TJBF05,Placeholder,Good product for this price.. Eady for operate.. ÅEÅEÅEÅE Nice appear,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 February 2021,Good Model,5,,0,Grey Dazzle
RQZCZHIH172EG,Tamizhachi Yuva,Awesome nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 July 2021,Best,5,,0,Grey Dazzle
R2EE3L6VIDJBMS,Amazon Customer,Reasonable item,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 16 August 2021,Reasonable one,5,,0,Grey Dazzle
R1NMT8BL207W2Z,Arvind Kumar,Like,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 September 2021,Good,5,,0,Grey Dazzle
R1VJ44ROWXQAD,Aliya Khan ,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 July 2021,Very easy to use ko,5,https://m.media-amazon.com/images/I/B1UaroQ8XkS.jpg,0,Grey Dazzle
R1HZ7GM0G6OPF9,GAURAV RAI,Product is totally ok,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 March 2020,Totally satisfied,4,,0,Grey Dazzle
RSVA7PPV0WWWG,SONU SUREDIA,Used product please send new product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 October 2022,Used product please send new product,1,"https://m.media-amazon.com/images/I/61cI84D4IvL.jpg
https://m.media-amazon.com/images/I/61zWDPnE8BL.jpg",0,Grey Dazzle
R1W3NK1OIM1XAF,Abhishek Narvekar,Very good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 July 2021,Very good product,5,,0,Grey Dazzle
R350VLTST419MZ,Sapna Rai,Stopped working within one washAmazon is the worst place to buy any productDidn't get any customer supportTried calling them no responseIt's a total waste of money,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 July 2022,Worst product ever,1,,0,Grey Dazzle
R2TR0LY03JZO82,Anu pothen,Very good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 July 2021,Worthful,5,,0,Grey Dazzle
R2PNQ6BDFO2J1T,Placeholder,I love it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 July 2021,Easy to use,5,,0,Grey Dazzle
R3N0E9F6IIQ76U,Nikhil,One of the best machines... Looks good work best.. At 9k it's worth. Big washer tub and sufficient dryer tub... Go for it..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 June 2020,The best washing machine at 9k,5,,0,Grey Dazzle
RQ3FF14Z64A3J,Rohan raikwar,Its is a very good washing machine light weight and colour is awesome . Amazon delivered it within in 36 hoursThanks to Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 June 2020,Amazon delivery,5,,0,Grey Dazzle
R1PB3W209UUT17,Anantharam A N,For washing clothes,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 July 2021,Delivered on time,5,,0,Grey Dazzle
RP0KULGT8CHO2,Akhil lal,Easy to use & light weight,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 May 2021,Awesome,5,,0,Grey Dazzle
R27QUJ2I516VPJ,Karthick Raja Devaraj,Good product easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 December 2019,Good product,4,,0,Grey Dazzle
R1MQM2WJ4LKLVY,amit,Very nice work,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 July 2021,Very nice work,5,,0,Grey Dazzle
R3KH9B4MUB6IQ8,Murali,"Good product, nice work thank you amazon",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 April 2021,Good,5,,0,Grey Dazzle
R3GAPGVZ3UUV13,santosh awate,Buzzer doesnÅEÄÅEt stop automatically,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 October 2020,Ok product,3,,0,Grey Dazzle
REJOYQNSONRYM,Hariom sharma,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 November 2020,Cool,3,,0,Grey Dazzle
R2888ZTG0APZED,Anoop br,Value for money,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 July 2021,Must buy,5,,0,Grey Dazzle
RLZDIPO8X5MEL,Janmejaya Pani,Good to go,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 March 2020,Nice one,4,,0,Grey Dazzle
R16R40Q9YAD2G6,Tapan Mohanty,Excellent,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 August 2021,Excellent,5,,0,Grey Dazzle
R2ZJLKBB7KV8EM,Naresh,Very good Product Whirlpool brand,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 June 2021,Value for money,5,,0,Grey Dazzle
R1WOKC86YVVZH2,Bharat,"Good, value for money",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 January 2020,Whirlpool,4,,0,Grey Dazzle
R11RTQZ3T8FRCQ,Murali,Like in this item,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 February 2020,4,4,,0,Grey Dazzle
R1YZMHPUV330OU,K RAVI KUMAR,¬†Dryer is not working. I suggest dont buy this product. Waste of money,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 November 2021,Worst product dont buy. Dryer is not working.,2,,1,Grey Dazzle
R9IAD81WQZKVH,Tahsin Raza,Water selection is not good in terms of uses. Value for money but the material is not good.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 January 2020,Washing machine,3,"https://images-na.ssl-images-amazon.com/images/I/61AffqMYWfL.jpg
https://images-na.ssl-images-amazon.com/images/I/71ZSkq1dI5L.jpg
https://images-na.ssl-images-amazon.com/images/I/71aNxp8tZXL.jpg
https://images-na.ssl-images-amazon.com/images/I/71hUDLfnzdL.jpg
https://images-na.ssl-images-amazon.com/images/I/71k4SW12kSL.jpg
https://images-na.ssl-images-amazon.com/images/I/81k1tKLgC4L.jpg",0,Grey Dazzle
R1FU5G7Z4HCJBI,Mithlesh,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 July 2021,Satisfied with the purchase,5,,0,Grey Dazzle
R10WU8A501DFA3,Amazon Customer,Over all good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 March 2020,Good,4,,0,Grey Dazzle
R3FH7JYNQ7LB7F,Zartab Alam Siddiqui,EasyUse,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 July 2021,Good,5,,0,Grey Dazzle
R234I8GXQGX2MS,shabbir Ahmed,Good in design. Good in performance...Durability average ...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 June 2020,Good product,3,"https://images-na.ssl-images-amazon.com/images/I/71DwJsxOfpL.jpg
https://images-na.ssl-images-amazon.com/images/I/81UQqBYuy-L.jpg",0,Grey Dazzle
R1K9Q538CGR2TC,Sanjeev,Plastic weak but owsome machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 May 2021,Owsome machine,5,,0,Grey Dazzle
R2R1V2OURQCJUW,PRAGYAN NANDA SATPATHY,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 August 2021,Nice service,5,,0,Grey Dazzle
REP3K80KVEUGM,Akas,"Ideal product in terms of portability and too easy to use. The drying quality is outstanding. Moreover, the machine was well packed during the delivery.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 March 2020,Good product.,5,https://images-na.ssl-images-amazon.com/images/I/71N4LGKxBSL.jpg,0,Grey Dazzle
R3NJBU7734BDQ7,Amazon Customer,whirpool product is best,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 June 2021,whirpool is best electronics appliances company,5,https://images-na.ssl-images-amazon.com/images/I/A1xYG7w1PnL.jpg,0,Grey Dazzle
R10APJFIA3YG1A,Anil,Washing machine Super product on low burget iloved that product and thank  you amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 November 2020,Super product,5,,0,Grey Dazzle
R3N2CEQH4D0C39,tanmay Thakkar,"Very bad Quality with soft plastic material. Even half of the load, it's vibrating heavily. Connecting pipe is the poor quality.... Please do not buy",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 May 2021,Not at all good Quality,2,,0,Grey Dazzle
R1PJMWKTLE3GH5,Arvind Thakur,"It is best in class, best in segment.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 March 2021,1400 RPM,5,,0,Grey Dazzle
R2Z6GM75FWSPW3,Amazon Customer,Very good product easy to use wash well. very very greatest washing machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 December 2020,World greatest powerful semi automatic washing machine,5,,0,Grey Dazzle
R3AFEJGBFYVRYR,ramesh kumar sahoo,Good one,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 July 2021,Good one,5,,0,Grey Dazzle
R2ONTCWS6PJNR3,Sauvik Das,Washes good but jerks a lot.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 August 2020,Jerks a lot.,3,,0,Grey Dazzle
R2N7YQO82QA52H,Murali Bathula,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 June 2021,Best semi automatic washing machine... Go for it... Best choice ÅEÅEÅEÅEÅEÅEÅEª,5,,0,Grey Dazzle
R2KYPZMJQXLRBD,Naresh S.,Whirlpool is giving a best quality products to a customers. And my this is good and performance is also excellent.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 June 2020,Best product by whirlpool,5,,0,Grey Dazzle
RONDFNMSPATKV,ap,Good machine In top load segment.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 April 2021,Powerfull,5,,0,Grey Dazzle
RV5LY0PLNM0D6,JAYASHREE PLASTIC,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 16 January 2022,Good,2,,0,Grey Dazzle
R31X5B1WEOYIEO,Zafar Sathiq,I've like to tell this washing machine is very useful and budget friendly.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 November 2020,Best budget branded washing machine,5,,0,Grey Dazzle
R225TCMN4LGSXQ,Abhishek Pratap Singh Bhadauria,Its a nice product for a nuclear family,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 March 2021,Good Product ÅEÅEÅEÅE,5,,0,Grey Dazzle
R2GOD6HPPC8JZX,Kapil,Im writing review after 3 months of use. Product is good.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 January 2021,Nice product,5,,0,Grey Dazzle
R1P2F9XYB14Z9H,Basant kumar ,Product is good but used product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 August 2020,Used product,3,,0,Grey Dazzle
R1ZFANLHTNVWDX,Ravi N.,Very nice ÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 June 2021,Great love it,5,,0,Grey Dazzle
R1IPKVDH3ZWG5Y,ziad s,"Good, light weight, energy efficient, works wellOnly draw back felt is it's fully plastic",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 November 2020,Highly recommended,5,,0,Grey Dazzle
R3EYDPL4MJ5RGR,Xavier fernandes,"Easy to use, the machine was delivered undamaged, and socket 3 pin power supply is also small. overall good purchase.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2020,Good investment.,5,,0,Grey Dazzle
R3R7DZVGP1UW6U,Prateek Batta,Good machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 February 2020,Easy to use,4,,0,Grey Dazzle
R2T9VYDD7KELCR,Sumeet,Week body. Machine outer cover /body is a part of drum. So separate drum inside.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 January 2020,Not that strong.,3,,0,Grey Dazzle
RC1MA8A94S2J3,Sreehari ashokkumar ,Very good product and easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 March 2021,Whirlpool washing machine,5,https://images-na.ssl-images-amazon.com/images/I/D1M3huNV1jS.jpg,0,Grey Dazzle
R2KV1G7X0G85QQ,Adarsh,"Good choice for those who want to save water, easy to use. Best for the small family only.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 August 2020,Best in semiautomatic washing machines,5,,0,Grey Dazzle
R20WSSBHFTA66A,Dipak,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 July 2021,Ok good,5,,0,Grey Dazzle
R2GU16Q94WS0J2,Harish Uppal,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 June 2021,Washing machine is working is good,5,,0,Grey Dazzle
RZIY24L4O13QJ,Pooja Sathe,Very happy to buy the product easy to use and everything thing is functioning properly...Special Thanks to Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 August 2020,Very satisfied,5,,0,Grey Dazzle
R2N5PP30KZJ1TR,Ramann,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 July 2021,Good home product,5,,0,Grey Dazzle
R2FFV0JIJZHA9V,Mohammed Waseem,Good washing machine but quality is average small family can use this machineBuild quality is average,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 July 2021,Good but Quality not good as I expected,2,,0,Grey Dazzle
RIPK7Q4DF4971,Narayana swamy G,Super ÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 March 2020,Super ÅEÅEÅEÅE,4,,0,Grey Dazzle
R3EKCR1NQR5DIS,Nitin Kumar,Not a good product. After 4-5 month of usage. We are facing issue with machine wash bin and it's motor.Even the customer service is not very responsive.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 June 2022,After 4-5 months. We are facing issue,1,,0,Grey Dazzle
R7B984VFL044T,Anmol Patil,Product is good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 June 2021,Good,5,"https://images-na.ssl-images-amazon.com/images/I/B1KmUDkiFOS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1VH-ntm0DS.jpg",0,Grey Dazzle
R1PTKIHPKE76Y7,Abhijit Mondal,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 July 2021,Good product,5,,0,Grey Dazzle
R14F0WCNX0U66X,shaikh w.,Product service are Satisfactory more than expected.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 March 2021,A happy customer,5,,0,Grey Dazzle
R2LH904P3493T1,Amazon Customer,Light weight,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 July 2021,Nice,5,,0,Grey Dazzle
R1JA25O7IATHC3,Ansh,Good product n safe delivery by delivery boy... thanks Amazon....i am your regular customer thank you so much.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 August 2020,Whirlpool products are good,5,,0,Grey Dazzle
R3OLHHGSNU5TWG,ADARSH KR YADAV,Excellent,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 July 2021,Good,5,,0,Grey Dazzle
R30WVTCF3PBNOX,Sudhir,"If you are thinking that you are buying it in a budget, then you are mistaken. It will get heat in 15 minutes and you will be forced to buy a Whirlpool voltage stabilizer, for that you will have to pay 1500 extra. Cheap quality.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 November 2020,Whirlpool is cheating customers,2,,0,Grey Dazzle
R1ZD2EC8EDSEYI,Ravi yadav,Nice and good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 June 2021,Good product,5,,0,Grey Dazzle
R3HD9FV0AY6ROK,Avinash,"Ok product,  but got with scratches",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 June 2020,Inspect item carefully after get delivered,3,"https://images-na.ssl-images-amazon.com/images/I/6157V9Ij5eL.jpg
https://images-na.ssl-images-amazon.com/images/I/61deWxGUgqL.jpg
https://images-na.ssl-images-amazon.com/images/I/61gqAJ8XdYL.jpg
https://images-na.ssl-images-amazon.com/images/I/61yAiqEg8VL.jpg",0,Grey Dazzle
R2SMSPMQ9BS7I9,Vishnu chandran,Good product..easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 May 2021,W,5,,0,Grey Dazzle
RT8VJTMK96RFD,khannishad,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 March 2020,I am very happy,4,,0,Grey Dazzle
RSJ8JNDTSWAI3,Raghuprem,"Ppl, this is really worth for money... Really liked it much. Thank you Amazon for such a wonderful product...",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 July 2020,"Excellent product, value for money",5,,0,Grey Dazzle
RDSZHRZHIL3TJ,Shamsher singh,Great product easy to handle & product found in gud condition,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 November 2020,Great ÅEÅEÅEÅEÅEÅEÅEÅE product,5,,0,Grey Dazzle
R2CT04YSDMY26E,Amazon Customer,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 March 2020,Best,4,,0,Grey Dazzle
R3TY2A4RWTGXX8,Amol Ranjan,Liked it.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 January 2020,Worth in this price,4,,0,Grey Dazzle
R1MIWFINQFK8DI,Dolphin Enterprises ,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2021,Good,5,,0,Grey Dazzle
R1BVD1WC9GARGT,Priyanka,Nice Product for our family!Thanks Seller and Amazon !,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 December 2020,Nice ÅEÅEÅEÅE,5,,0,Grey Dazzle
R4LC6IZE1MFBP,Asen basha,Super,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 March 2020,Super,4,,0,Grey Dazzle
R1F6PBHCCW9JUQ,Swati  Gupta,¬†This machine is not good very low wait and plastic is very low quality don't buy thisDelever used machine delevery partner do not return hand to hand after open this and Amazon policy to delever next day of any problem,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 January 2022,Delever used machine delevery partner do not return in same time,1,,6,Grey Dazzle
R2M5WZQK9R1PFK,Kuladeep,Good one,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 June 2021,Good one,5,,0,Grey Dazzle
R2JIK6QDJT2AEY,GURJAR,I am always use Whirlpool products,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 26 March 2021,Whirlpool is best,5,,0,Grey Dazzle
R2COPDQX72IJQU,Abhishek Kumar,Good job,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 January 2020,Good,4,,0,Grey Dazzle
R10H9EQVF8JVKB,Vikrant Kumar,Nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 June 2021,Nice product,5,,0,Grey Dazzle
R2ZEV10Q4IJZHL,aijaj,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 June 2021,Nice product osm,5,,0,Grey Dazzle
R29L5EKUWIJB8L,Satrughna sahoo,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 March 2020,Good,4,,0,Grey Dazzle
R2GYR6NC6U2MG6,Swetha Merlin,Good lightweight wm,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 August 2020,Worth the price,3,,0,Grey Dazzle
R262VA1CQPV5UC,Ankit kumar,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 July 2021,Good,5,,0,Grey Dazzle
R3658KK7RA0KIK,Ramkamal,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2021,Good,5,,0,Grey Dazzle
R20JDHURMR4M1R,H,Ok,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 March 2020,Good,4,,0,Grey Dazzle
